IC50,Cancer,Drug,From_Sanger,Fingerprint_821,Fingerprint_797,PKA_242,PKA_242_ASA,PKA_73,PKA_73_ENG,PKA_73_VOL,PKA_95_ASA,PKA_95_CSV,PKA_95_ENG,PKA_95_EXP,PKA_95_HYD,SDOM_subdomainX_CSV,MUT_FRK_EXP,MUT_MAPK15_EXP,MUT_PRKDC_EXP,GO_0030336_EXP,GO_0034446_EXP,GO_0045787_CSV,EXP_IRAK3,EXP_DYRK2,EXP_BRD4,EXP_MAP2K7,EXP_POMK,EXP_LRRK1,EXP_BRD4_X_EXP_MYC,EXP_BRD4_X_EXP_NUMA1,EXP_DYRK2_X_EXP_UBC,EXP_IRAK3_X_EXP_IL1RAP,EXP_IRAK3_X_EXP_LRGUK,EXP_IRAK3_X_EXP_TLR4,EXP_MAP2K7_X_EXP_HPGDS,EXP_MAP2K7_X_EXP_PIK3CD,EXP_MAP2K7_X_EXP_PIK3CG,GO_0030282_EXP_X_GO_0031098_EXP,GO_0030282_EXP_X_GO_0032147_EXP
3.990408,1298134,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745637,0,0,0,4.41400675457327,0,0,3.22319981575374,5.49523130010928,5.26759239942652,4.35992926183221,3.43045298019872,3.13738437221413,61.6407844609526,36.0260340896299,70.5090607726713,11.5041595239196,9.67429185608759,13.0872414452475,12.5289086698525,13.9197500715405,13.2346592768228,0,0
0.650754,687505,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717224,0,0,0,3.37820147677993,0,0,3.02525582756062,6.63638069944768,5.60907736382962,4.69382187456882,3.55184368350628,3.13170920523365,65.3716790418806,34.5892831502245,87.6258587962578,9.70839962805198,9.13270439537234,9.47078936844657,14.1518314880134,16.2953169260349,14.6750894673608,0,0
1.924017,687506,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47939924288961,5.25544572408682,5.4320796758678,3.96584311029778,3.48264602506324,3.16206372270954,59.1179760194091,34.530745111563,69.1280215853925,13.8375044503259,9.92439200121982,10.7092450385375,11.3853693598172,15.1651737304594,11.8950417888664,0,0
3.139016,724839,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731891,0,0,0,0,0,0,3.95707796154449,5.2475074489636,5.41311368369352,4.45840846338947,3.75310707154002,3.10088480024,46.2465347851226,32.9521535841171,69.5387297272867,15.868346124504,11.3045417092737,12.4902019557589,12.5737055068838,16.5710925779788,12.6386316064699,0,0
2.690548,906824,207,0,0,0,1,-26.5,0,0,0,-10.7,0.831004,0.0960000000000001,6.39062440722822,1.67,0.80412,3.29931852505812,3.20970938752144,0,6.30182338579241,0,0,2.99566043127481,6.52370359124009,5.91738674533312,4.56326102229644,3.3003014086136,3.09295129184227,67.4144992998741,40.0182781840955,84.7920903195018,11.4976669435373,8.68455143627232,8.77126963437919,12.7760363371932,16.9568601957782,14.4879232011752,20.7744118021356,12.1701549191199
0.764485,906843,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756317,0,0,0,0,0,0,2.94783592261595,6.03681508309948,5.51994554391789,4.44157079384778,3.42612592102951,3.16926944840519,67.3699694802456,33.681930666685,78.2967798487901,12.8398596929993,8.84910639166795,8.50471185951737,12.3371090990614,16.1522921280312,13.4176109045095,0,0
2.640126,907068,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737818,0,0,0,0,0,0,3.63213683948029,5.23213055755804,5.61250550825468,4.50064573392137,3.6011265457179,3.21939643509676,66.4655176016202,35.4878118960752,69.4162974037782,13.8208330468134,10.4343347752976,11.0657548417565,13.0552546937683,15.651365918299,12.9999838494593,0,0
5.328522,930297,207,0,0,0,0,0,1,2.536,-24.3,0,0,0,0,0,0,0,0,6.98607713774854,0,6.75991245661235,0.767737,4.85211313649146,4.90790557850677,5.38205240884875,4.08519527052892,3.58696053114246,3.24651499539358,47.8024948868553,34.7553748952048,64.4163151954722,19.154756443888,15.9444817740394,15.1141113770526,11.4236395227133,13.8385753568324,12.1040932752282,0,0
3.626397,930298,207,0,0,0,0,0,1,1.851,-22,0,0,0,0,0,0,0,0,5.83306601021415,0,5.63850899454212,0.719697,4.22842662255213,4.86932205717352,5.00449165617171,3.96314510381776,3.66809428095421,3.32149994045654,53.5484621029776,32.2617588461267,64.7714591752938,18.2118281144411,12.0719657997287,12.5466619325105,11.1520276423238,14.2974779146709,11.4072271945789,0,0
1.404647,1240212,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17723211541309,0,3.15667020354829,5.21081386745951,5.68738449404698,4.52313638919,3.45812828155776,3.2291175580533,53.0789904421177,35.2900540413041,67.7558477972906,11.7918039948165,8.63719882903159,9.49155195775738,13.3906434404884,16.1771831380578,13.0408144643043,0,0
1.253536,1298134,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745637,0,0,0,4.41400675457327,0,0,3.22319981575374,5.49523130010928,5.26759239942652,4.35992926183221,3.43045298019872,3.13738437221413,61.6407844609526,36.0260340896299,70.5090607726713,11.5041595239196,9.67429185608759,13.0872414452475,12.5289086698525,13.9197500715405,13.2346592768228,0,0
1.69378,687505,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717224,0,0,0,3.37820147677993,0,0,3.02525582756062,6.63638069944768,5.60907736382962,4.69382187456882,3.55184368350628,3.13170920523365,65.3716790418806,34.5892831502245,87.6258587962578,9.70839962805198,9.13270439537234,9.47078936844657,14.1518314880134,16.2953169260349,14.6750894673608,0,0
2.965403,687506,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47939924288961,5.25544572408682,5.4320796758678,3.96584311029778,3.48264602506324,3.16206372270954,59.1179760194091,34.530745111563,69.1280215853925,13.8375044503259,9.92439200121982,10.7092450385375,11.3853693598172,15.1651737304594,11.8950417888664,0,0
5.500237,724839,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731891,0,0,0,0,0,0,3.95707796154449,5.2475074489636,5.41311368369352,4.45840846338947,3.75310707154002,3.10088480024,46.2465347851226,32.9521535841171,69.5387297272867,15.868346124504,11.3045417092737,12.4902019557589,12.5737055068838,16.5710925779788,12.6386316064699,0,0
-1.330513,906824,219,0,0,0,1,-26.5,0,0,0,-10.7,0.831004,0.0960000000000001,6.39062440722822,1.67,0.80412,3.29931852505812,3.20970938752144,0,6.30182338579241,0,0,2.99566043127481,6.52370359124009,5.91738674533312,4.56326102229644,3.3003014086136,3.09295129184227,67.4144992998741,40.0182781840955,84.7920903195018,11.4976669435373,8.68455143627232,8.77126963437919,12.7760363371932,16.9568601957782,14.4879232011752,20.7744118021356,12.1701549191199
1.039623,906843,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756317,0,0,0,0,0,0,2.94783592261595,6.03681508309948,5.51994554391789,4.44157079384778,3.42612592102951,3.16926944840519,67.3699694802456,33.681930666685,78.2967798487901,12.8398596929993,8.84910639166795,8.50471185951737,12.3371090990614,16.1522921280312,13.4176109045095,0,0
0.136551,907068,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737818,0,0,0,0,0,0,3.63213683948029,5.23213055755804,5.61250550825468,4.50064573392137,3.6011265457179,3.21939643509676,66.4655176016202,35.4878118960752,69.4162974037782,13.8208330468134,10.4343347752976,11.0657548417565,13.0552546937683,15.651365918299,12.9999838494593,0,0
3.081061,930297,219,0,0,0,0,0,1,2.536,-24.3,0,0,0,0,0,0,0,0,6.98607713774854,0,6.75991245661235,0.767737,4.85211313649146,4.90790557850677,5.38205240884875,4.08519527052892,3.58696053114246,3.24651499539358,47.8024948868553,34.7553748952048,64.4163151954722,19.154756443888,15.9444817740394,15.1141113770526,11.4236395227133,13.8385753568324,12.1040932752282,0,0
5.799859,930298,219,0,0,0,0,0,1,1.851,-22,0,0,0,0,0,0,0,0,5.83306601021415,0,5.63850899454212,0.719697,4.22842662255213,4.86932205717352,5.00449165617171,3.96314510381776,3.66809428095421,3.32149994045654,53.5484621029776,32.2617588461267,64.7714591752938,18.2118281144411,12.0719657997287,12.5466619325105,11.1520276423238,14.2974779146709,11.4072271945789,0,0
1.433342,1240212,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17723211541309,0,3.15667020354829,5.21081386745951,5.68738449404698,4.52313638919,3.45812828155776,3.2291175580533,53.0789904421177,35.2900540413041,67.7558477972906,11.7918039948165,8.63719882903159,9.49155195775738,13.3906434404884,16.1771831380578,13.0408144643043,0,0
2.408237,1298134,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745637,0,0,0,4.41400675457327,0,0,3.22319981575374,5.49523130010928,5.26759239942652,4.35992926183221,3.43045298019872,3.13738437221413,61.6407844609526,36.0260340896299,70.5090607726713,11.5041595239196,9.67429185608759,13.0872414452475,12.5289086698525,13.9197500715405,13.2346592768228,0,0
3.834897,687505,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0.717224,0,0,0,3.37820147677993,0,0,3.02525582756062,6.63638069944768,5.60907736382962,4.69382187456882,3.55184368350628,3.13170920523365,65.3716790418806,34.5892831502245,87.6258587962578,9.70839962805198,9.13270439537234,9.47078936844657,14.1518314880134,16.2953169260349,14.6750894673608,0,0
5.041724,687506,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47939924288961,5.25544572408682,5.4320796758678,3.96584311029778,3.48264602506324,3.16206372270954,59.1179760194091,34.530745111563,69.1280215853925,13.8375044503259,9.92439200121982,10.7092450385375,11.3853693598172,15.1651737304594,11.8950417888664,0,0
6.135891,724839,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0.731891,0,0,0,0,0,0,3.95707796154449,5.2475074489636,5.41311368369352,4.45840846338947,3.75310707154002,3.10088480024,46.2465347851226,32.9521535841171,69.5387297272867,15.868346124504,11.3045417092737,12.4902019557589,12.5737055068838,16.5710925779788,12.6386316064699,0,0
2.614261,906824,221,0,0,1,1,-26.5,0,0,0,-10.7,0.831004,0.0960000000000001,6.39062440722822,1.67,0.80412,3.29931852505812,3.20970938752144,0,6.30182338579241,0,0,2.99566043127481,6.52370359124009,5.91738674533312,4.56326102229644,3.3003014086136,3.09295129184227,67.4144992998741,40.0182781840955,84.7920903195018,11.4976669435373,8.68455143627232,8.77126963437919,12.7760363371932,16.9568601957782,14.4879232011752,20.7744118021356,12.1701549191199
4.118125,906843,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0.756317,0,0,0,0,0,0,2.94783592261595,6.03681508309948,5.51994554391789,4.44157079384778,3.42612592102951,3.16926944840519,67.3699694802456,33.681930666685,78.2967798487901,12.8398596929993,8.84910639166795,8.50471185951737,12.3371090990614,16.1522921280312,13.4176109045095,0,0
5.094307,907068,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0.737818,0,0,0,0,0,0,3.63213683948029,5.23213055755804,5.61250550825468,4.50064573392137,3.6011265457179,3.21939643509676,66.4655176016202,35.4878118960752,69.4162974037782,13.8208330468134,10.4343347752976,11.0657548417565,13.0552546937683,15.651365918299,12.9999838494593,0,0
6.031049,930297,221,0,0,1,0,0,1,2.536,-24.3,0,0,0,0,0,0,0,0,6.98607713774854,0,6.75991245661235,0.767737,4.85211313649146,4.90790557850677,5.38205240884875,4.08519527052892,3.58696053114246,3.24651499539358,47.8024948868553,34.7553748952048,64.4163151954722,19.154756443888,15.9444817740394,15.1141113770526,11.4236395227133,13.8385753568324,12.1040932752282,0,0
5.755121,930298,221,0,0,1,0,0,1,1.851,-22,0,0,0,0,0,0,0,0,5.83306601021415,0,5.63850899454212,0.719697,4.22842662255213,4.86932205717352,5.00449165617171,3.96314510381776,3.66809428095421,3.32149994045654,53.5484621029776,32.2617588461267,64.7714591752938,18.2118281144411,12.0719657997287,12.5466619325105,11.1520276423238,14.2974779146709,11.4072271945789,0,0
4.523712,1240212,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17723211541309,0,3.15667020354829,5.21081386745951,5.68738449404698,4.52313638919,3.45812828155776,3.2291175580533,53.0789904421177,35.2900540413041,67.7558477972906,11.7918039948165,8.63719882903159,9.49155195775738,13.3906434404884,16.1771831380578,13.0408144643043,0,0
3.659255,1298134,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0.745637,0,0,0,4.41400675457327,0,0,3.22319981575374,5.49523130010928,5.26759239942652,4.35992926183221,3.43045298019872,3.13738437221413,61.6407844609526,36.0260340896299,70.5090607726713,11.5041595239196,9.67429185608759,13.0872414452475,12.5289086698525,13.9197500715405,13.2346592768228,0,0
3.549005,687505,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717224,0,0,0,3.37820147677993,0,0,3.02525582756062,6.63638069944768,5.60907736382962,4.69382187456882,3.55184368350628,3.13170920523365,65.3716790418806,34.5892831502245,87.6258587962578,9.70839962805198,9.13270439537234,9.47078936844657,14.1518314880134,16.2953169260349,14.6750894673608,0,0
4.275758,687506,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47939924288961,5.25544572408682,5.4320796758678,3.96584311029778,3.48264602506324,3.16206372270954,59.1179760194091,34.530745111563,69.1280215853925,13.8375044503259,9.92439200121982,10.7092450385375,11.3853693598172,15.1651737304594,11.8950417888664,0,0
5.508661,724839,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731891,0,0,0,0,0,0,3.95707796154449,5.2475074489636,5.41311368369352,4.45840846338947,3.75310707154002,3.10088480024,46.2465347851226,32.9521535841171,69.5387297272867,15.868346124504,11.3045417092737,12.4902019557589,12.5737055068838,16.5710925779788,12.6386316064699,0,0
0.906536,906824,222,0,0,0,1,-26.5,0,0,0,-10.7,0.831004,0.0960000000000001,6.39062440722822,1.67,0.80412,3.29931852505812,3.20970938752144,0,6.30182338579241,0,0,2.99566043127481,6.52370359124009,5.91738674533312,4.56326102229644,3.3003014086136,3.09295129184227,67.4144992998741,40.0182781840955,84.7920903195018,11.4976669435373,8.68455143627232,8.77126963437919,12.7760363371932,16.9568601957782,14.4879232011752,20.7744118021356,12.1701549191199
3.433021,906843,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756317,0,0,0,0,0,0,2.94783592261595,6.03681508309948,5.51994554391789,4.44157079384778,3.42612592102951,3.16926944840519,67.3699694802456,33.681930666685,78.2967798487901,12.8398596929993,8.84910639166795,8.50471185951737,12.3371090990614,16.1522921280312,13.4176109045095,0,0
3.750612,907068,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737818,0,0,0,0,0,0,3.63213683948029,5.23213055755804,5.61250550825468,4.50064573392137,3.6011265457179,3.21939643509676,66.4655176016202,35.4878118960752,69.4162974037782,13.8208330468134,10.4343347752976,11.0657548417565,13.0552546937683,15.651365918299,12.9999838494593,0,0
4.705321,930297,222,0,0,0,0,0,1,2.536,-24.3,0,0,0,0,0,0,0,0,6.98607713774854,0,6.75991245661235,0.767737,4.85211313649146,4.90790557850677,5.38205240884875,4.08519527052892,3.58696053114246,3.24651499539358,47.8024948868553,34.7553748952048,64.4163151954722,19.154756443888,15.9444817740394,15.1141113770526,11.4236395227133,13.8385753568324,12.1040932752282,0,0
5.431336,930298,222,0,0,0,0,0,1,1.851,-22,0,0,0,0,0,0,0,0,5.83306601021415,0,5.63850899454212,0.719697,4.22842662255213,4.86932205717352,5.00449165617171,3.96314510381776,3.66809428095421,3.32149994045654,53.5484621029776,32.2617588461267,64.7714591752938,18.2118281144411,12.0719657997287,12.5466619325105,11.1520276423238,14.2974779146709,11.4072271945789,0,0
3.335941,1240212,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17723211541309,0,3.15667020354829,5.21081386745951,5.68738449404698,4.52313638919,3.45812828155776,3.2291175580533,53.0789904421177,35.2900540413041,67.7558477972906,11.7918039948165,8.63719882903159,9.49155195775738,13.3906434404884,16.1771831380578,13.0408144643043,0,0
3.239361,1298134,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745637,0,0,0,4.41400675457327,0,0,3.22319981575374,5.49523130010928,5.26759239942652,4.35992926183221,3.43045298019872,3.13738437221413,61.6407844609526,36.0260340896299,70.5090607726713,11.5041595239196,9.67429185608759,13.0872414452475,12.5289086698525,13.9197500715405,13.2346592768228,0,0
2.122109,687505,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0.717224,0,0,0,3.37820147677993,0,0,3.02525582756062,6.63638069944768,5.60907736382962,4.69382187456882,3.55184368350628,3.13170920523365,65.3716790418806,34.5892831502245,87.6258587962578,9.70839962805198,9.13270439537234,9.47078936844657,14.1518314880134,16.2953169260349,14.6750894673608,0,0
3.046859,687506,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47939924288961,5.25544572408682,5.4320796758678,3.96584311029778,3.48264602506324,3.16206372270954,59.1179760194091,34.530745111563,69.1280215853925,13.8375044503259,9.92439200121982,10.7092450385375,11.3853693598172,15.1651737304594,11.8950417888664,0,0
4.543413,724839,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0.731891,0,0,0,0,0,0,3.95707796154449,5.2475074489636,5.41311368369352,4.45840846338947,3.75310707154002,3.10088480024,46.2465347851226,32.9521535841171,69.5387297272867,15.868346124504,11.3045417092737,12.4902019557589,12.5737055068838,16.5710925779788,12.6386316064699,0,0
-1.897677,906824,226,0,0,1,1,-26.5,0,0,0,-10.7,0.831004,0.0960000000000001,6.39062440722822,1.67,0.80412,3.29931852505812,3.20970938752144,0,6.30182338579241,0,0,2.99566043127481,6.52370359124009,5.91738674533312,4.56326102229644,3.3003014086136,3.09295129184227,67.4144992998741,40.0182781840955,84.7920903195018,11.4976669435373,8.68455143627232,8.77126963437919,12.7760363371932,16.9568601957782,14.4879232011752,20.7744118021356,12.1701549191199
2.914711,906843,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0.756317,0,0,0,0,0,0,2.94783592261595,6.03681508309948,5.51994554391789,4.44157079384778,3.42612592102951,3.16926944840519,67.3699694802456,33.681930666685,78.2967798487901,12.8398596929993,8.84910639166795,8.50471185951737,12.3371090990614,16.1522921280312,13.4176109045095,0,0
3.523474,907068,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0.737818,0,0,0,0,0,0,3.63213683948029,5.23213055755804,5.61250550825468,4.50064573392137,3.6011265457179,3.21939643509676,66.4655176016202,35.4878118960752,69.4162974037782,13.8208330468134,10.4343347752976,11.0657548417565,13.0552546937683,15.651365918299,12.9999838494593,0,0
4.634428,930297,226,0,0,1,0,0,1,2.536,-24.3,0,0,0,0,0,0,0,0,6.98607713774854,0,6.75991245661235,0.767737,4.85211313649146,4.90790557850677,5.38205240884875,4.08519527052892,3.58696053114246,3.24651499539358,47.8024948868553,34.7553748952048,64.4163151954722,19.154756443888,15.9444817740394,15.1141113770526,11.4236395227133,13.8385753568324,12.1040932752282,0,0
4.182478,930298,226,0,0,1,0,0,1,1.851,-22,0,0,0,0,0,0,0,0,5.83306601021415,0,5.63850899454212,0.719697,4.22842662255213,4.86932205717352,5.00449165617171,3.96314510381776,3.66809428095421,3.32149994045654,53.5484621029776,32.2617588461267,64.7714591752938,18.2118281144411,12.0719657997287,12.5466619325105,11.1520276423238,14.2974779146709,11.4072271945789,0,0
1.635251,1240212,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17723211541309,0,3.15667020354829,5.21081386745951,5.68738449404698,4.52313638919,3.45812828155776,3.2291175580533,53.0789904421177,35.2900540413041,67.7558477972906,11.7918039948165,8.63719882903159,9.49155195775738,13.3906434404884,16.1771831380578,13.0408144643043,0,0
2.422176,1298134,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0.745637,0,0,0,4.41400675457327,0,0,3.22319981575374,5.49523130010928,5.26759239942652,4.35992926183221,3.43045298019872,3.13738437221413,61.6407844609526,36.0260340896299,70.5090607726713,11.5041595239196,9.67429185608759,13.0872414452475,12.5289086698525,13.9197500715405,13.2346592768228,0,0
4.882396,687505,229,0,1,0,0,0,0,0,0,0,0,0,0,0,0.717224,0,0,0,3.37820147677993,0,0,3.02525582756062,6.63638069944768,5.60907736382962,4.69382187456882,3.55184368350628,3.13170920523365,65.3716790418806,34.5892831502245,87.6258587962578,9.70839962805198,9.13270439537234,9.47078936844657,14.1518314880134,16.2953169260349,14.6750894673608,0,0
5.872877,687506,229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47939924288961,5.25544572408682,5.4320796758678,3.96584311029778,3.48264602506324,3.16206372270954,59.1179760194091,34.530745111563,69.1280215853925,13.8375044503259,9.92439200121982,10.7092450385375,11.3853693598172,15.1651737304594,11.8950417888664,0,0
6.195114,724839,229,0,1,0,0,0,0,0,0,0,0,0,0,0,0.731891,0,0,0,0,0,0,3.95707796154449,5.2475074489636,5.41311368369352,4.45840846338947,3.75310707154002,3.10088480024,46.2465347851226,32.9521535841171,69.5387297272867,15.868346124504,11.3045417092737,12.4902019557589,12.5737055068838,16.5710925779788,12.6386316064699,0,0
0.318697,906824,229,0,1,0,1,-26.5,0,0,0,-10.7,0.831004,0.0960000000000001,6.39062440722822,1.67,0.80412,3.29931852505812,3.20970938752144,0,6.30182338579241,0,0,2.99566043127481,6.52370359124009,5.91738674533312,4.56326102229644,3.3003014086136,3.09295129184227,67.4144992998741,40.0182781840955,84.7920903195018,11.4976669435373,8.68455143627232,8.77126963437919,12.7760363371932,16.9568601957782,14.4879232011752,20.7744118021356,12.1701549191199
3.745854,906843,229,0,1,0,0,0,0,0,0,0,0,0,0,0,0.756317,0,0,0,0,0,0,2.94783592261595,6.03681508309948,5.51994554391789,4.44157079384778,3.42612592102951,3.16926944840519,67.3699694802456,33.681930666685,78.2967798487901,12.8398596929993,8.84910639166795,8.50471185951737,12.3371090990614,16.1522921280312,13.4176109045095,0,0
3.632818,907068,229,0,1,0,0,0,0,0,0,0,0,0,0,0,0.737818,0,0,0,0,0,0,3.63213683948029,5.23213055755804,5.61250550825468,4.50064573392137,3.6011265457179,3.21939643509676,66.4655176016202,35.4878118960752,69.4162974037782,13.8208330468134,10.4343347752976,11.0657548417565,13.0552546937683,15.651365918299,12.9999838494593,0,0
6.244813,930297,229,0,1,0,0,0,1,2.536,-24.3,0,0,0,0,0,0,0,0,6.98607713774854,0,6.75991245661235,0.767737,4.85211313649146,4.90790557850677,5.38205240884875,4.08519527052892,3.58696053114246,3.24651499539358,47.8024948868553,34.7553748952048,64.4163151954722,19.154756443888,15.9444817740394,15.1141113770526,11.4236395227133,13.8385753568324,12.1040932752282,0,0
6.549877,930298,229,0,1,0,0,0,1,1.851,-22,0,0,0,0,0,0,0,0,5.83306601021415,0,5.63850899454212,0.719697,4.22842662255213,4.86932205717352,5.00449165617171,3.96314510381776,3.66809428095421,3.32149994045654,53.5484621029776,32.2617588461267,64.7714591752938,18.2118281144411,12.0719657997287,12.5466619325105,11.1520276423238,14.2974779146709,11.4072271945789,0,0
2.954499,1240212,229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17723211541309,0,3.15667020354829,5.21081386745951,5.68738449404698,4.52313638919,3.45812828155776,3.2291175580533,53.0789904421177,35.2900540413041,67.7558477972906,11.7918039948165,8.63719882903159,9.49155195775738,13.3906434404884,16.1771831380578,13.0408144643043,0,0
3.820811,1298134,229,0,1,0,0,0,0,0,0,0,0,0,0,0,0.745637,0,0,0,4.41400675457327,0,0,3.22319981575374,5.49523130010928,5.26759239942652,4.35992926183221,3.43045298019872,3.13738437221413,61.6407844609526,36.0260340896299,70.5090607726713,11.5041595239196,9.67429185608759,13.0872414452475,12.5289086698525,13.9197500715405,13.2346592768228,0,0
4.041016,687505,230,0,1,0,0,0,0,0,0,0,0,0,0,0,0.717224,0,0,0,3.37820147677993,0,0,3.02525582756062,6.63638069944768,5.60907736382962,4.69382187456882,3.55184368350628,3.13170920523365,65.3716790418806,34.5892831502245,87.6258587962578,9.70839962805198,9.13270439537234,9.47078936844657,14.1518314880134,16.2953169260349,14.6750894673608,0,0
5.594228,687506,230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47939924288961,5.25544572408682,5.4320796758678,3.96584311029778,3.48264602506324,3.16206372270954,59.1179760194091,34.530745111563,69.1280215853925,13.8375044503259,9.92439200121982,10.7092450385375,11.3853693598172,15.1651737304594,11.8950417888664,0,0
6.185331,724839,230,0,1,0,0,0,0,0,0,0,0,0,0,0,0.731891,0,0,0,0,0,0,3.95707796154449,5.2475074489636,5.41311368369352,4.45840846338947,3.75310707154002,3.10088480024,46.2465347851226,32.9521535841171,69.5387297272867,15.868346124504,11.3045417092737,12.4902019557589,12.5737055068838,16.5710925779788,12.6386316064699,0,0
4.094906,906824,230,0,1,0,1,-26.5,0,0,0,-10.7,0.831004,0.0960000000000001,6.39062440722822,1.67,0.80412,3.29931852505812,3.20970938752144,0,6.30182338579241,0,0,2.99566043127481,6.52370359124009,5.91738674533312,4.56326102229644,3.3003014086136,3.09295129184227,67.4144992998741,40.0182781840955,84.7920903195018,11.4976669435373,8.68455143627232,8.77126963437919,12.7760363371932,16.9568601957782,14.4879232011752,20.7744118021356,12.1701549191199
4.937305,906843,230,0,1,0,0,0,0,0,0,0,0,0,0,0,0.756317,0,0,0,0,0,0,2.94783592261595,6.03681508309948,5.51994554391789,4.44157079384778,3.42612592102951,3.16926944840519,67.3699694802456,33.681930666685,78.2967798487901,12.8398596929993,8.84910639166795,8.50471185951737,12.3371090990614,16.1522921280312,13.4176109045095,0,0
5.375337,907068,230,0,1,0,0,0,0,0,0,0,0,0,0,0,0.737818,0,0,0,0,0,0,3.63213683948029,5.23213055755804,5.61250550825468,4.50064573392137,3.6011265457179,3.21939643509676,66.4655176016202,35.4878118960752,69.4162974037782,13.8208330468134,10.4343347752976,11.0657548417565,13.0552546937683,15.651365918299,12.9999838494593,0,0
6.24416,930297,230,0,1,0,0,0,1,2.536,-24.3,0,0,0,0,0,0,0,0,6.98607713774854,0,6.75991245661235,0.767737,4.85211313649146,4.90790557850677,5.38205240884875,4.08519527052892,3.58696053114246,3.24651499539358,47.8024948868553,34.7553748952048,64.4163151954722,19.154756443888,15.9444817740394,15.1141113770526,11.4236395227133,13.8385753568324,12.1040932752282,0,0
6.535641,930298,230,0,1,0,0,0,1,1.851,-22,0,0,0,0,0,0,0,0,5.83306601021415,0,5.63850899454212,0.719697,4.22842662255213,4.86932205717352,5.00449165617171,3.96314510381776,3.66809428095421,3.32149994045654,53.5484621029776,32.2617588461267,64.7714591752938,18.2118281144411,12.0719657997287,12.5466619325105,11.1520276423238,14.2974779146709,11.4072271945789,0,0
4.211695,1240212,230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17723211541309,0,3.15667020354829,5.21081386745951,5.68738449404698,4.52313638919,3.45812828155776,3.2291175580533,53.0789904421177,35.2900540413041,67.7558477972906,11.7918039948165,8.63719882903159,9.49155195775738,13.3906434404884,16.1771831380578,13.0408144643043,0,0
4.514197,1298134,230,0,1,0,0,0,0,0,0,0,0,0,0,0,0.745637,0,0,0,4.41400675457327,0,0,3.22319981575374,5.49523130010928,5.26759239942652,4.35992926183221,3.43045298019872,3.13738437221413,61.6407844609526,36.0260340896299,70.5090607726713,11.5041595239196,9.67429185608759,13.0872414452475,12.5289086698525,13.9197500715405,13.2346592768228,0,0
5.018851,687505,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717224,0,0,0,3.37820147677993,0,0,3.02525582756062,6.63638069944768,5.60907736382962,4.69382187456882,3.55184368350628,3.13170920523365,65.3716790418806,34.5892831502245,87.6258587962578,9.70839962805198,9.13270439537234,9.47078936844657,14.1518314880134,16.2953169260349,14.6750894673608,0,0
