IC50_GDSC2,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_788,Fingerprint_785,Fingerprint_784,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_113_ASA,PKA_113_VOL,PKA_123_T,PKA_123_T_EXP,PKA_194_EXP,PKA_214_B62,PKA_243_ENG,MUT_CAMK1G_CSV,MUT_ROR1_EXP,CNV_ROCK2_gain,REC_R_HSA_176298,REC_R_HSA_176298_EXP,REC_R_HSA_5140741_EXP,REC_R_HSA_5218819_EXP,PWY_R_HSA_166166_CSV,PWY_R_HSA_168928_CSV,PWY_R_HSA_2187338_CSV,PWY_R_HSA_6796648_EXP,PWY_R_HSA_6811558,PWY_R_HSA_6811558_EXP,GO_0005977_CSV,GO_0007049,GO_0007059_EXP,GO_0019827_EXP,GO_0031032,GO_0032007_CSV,GO_0043154,GO_0045785_EXP,GO_0060271_CSV,GO_0060444,GO_0070266,SFAM_CAMK1_CSV,SFAM_InsR_CSV,SFAM_Other_Unique_CSV,SFAM_TSSK,CLS_Histology_subtype_1_adenocarcinoma,EXP_CDKL2,EXP_CDC42BPB,EXP_PKN2,EXP_DCLK3,EXP_EIF2AK1,EXP_LMTK2,PKA_102_CSV_X_Fingerprint_714,PKA_102_VOL_X_Fingerprint_714,PKA_112_POL_X_Fingerprint_659,PKA_123_VOL_X_Fingerprint_363,PKA_142_X_Fingerprint_611,PKA_160_HYD_X_Fingerprint_696,PKA_175_ENG_X_Fingerprint_685,PKA_187_ASA_X_Fingerprint_791,PKA_187_B62_X_Fingerprint_826,PKA_187_CHA_X_Fingerprint_791,PKA_187_POL_X_Fingerprint_791,PKA_187_VOL_X_Fingerprint_826,PKA_197_ASA_X_Fingerprint_798,PKA_197_B62_X_Fingerprint_576,PKA_197_EXP_X_Fingerprint_576,PKA_197_VOL_X_Fingerprint_702,PKA_200_HYD_X_Fingerprint_673,PKA_216_ASA_X_Fingerprint_646,PKA_226_HYD_X_Fingerprint_576,PKA_226_X_Fingerprint_644,PKA_229_EXP_X_Fingerprint_576,PKA_229_HYD_X_Fingerprint_576,PKA_244_ENG_X_Fingerprint_576,PKA_247_HYD_X_Fingerprint_685,PKA_252_ASA_X_Fingerprint_646,PKA_260_HYD_X_Fingerprint_819,PKA_260_POL_X_Fingerprint_819,PKA_270_EXP_X_Fingerprint_611,PKA_270_HYD_X_Fingerprint_611,PKA_270_POL_X_Fingerprint_576,PKA_270_VOL_X_Fingerprint_673,PKA_280_ENG_X_Fingerprint_646,PKA_283_ASA_X_Fingerprint_576,PKA_283_ASA_X_Fingerprint_644,PKA_283_ASA_X_Fingerprint_647,PKA_283_POL_X_Fingerprint_644,PKA_283_POL_X_Fingerprint_647,PKA_283_VOL_X_Fingerprint_673,PKA_293_EXP_X_Fingerprint_363,PKA_293_X_Fingerprint_611,PKA_293_X_Fingerprint_647,PKA_73_CHA_X_Fingerprint_714,PKA_73_ENG_X_Fingerprint_611,PKA_73_ENG_X_Fingerprint_644,PKA_73_EXP_X_Fingerprint_702,PKA_73_POL_X_Fingerprint_611,PKA_77_ASA_X_Fingerprint_714,EXP_BLVRA_X_EXP_UGT2B15,EXP_CAMK2D_X_EXP_STAT1,EXP_CASK_X_EXP_LIN7B,EXP_CDK13_X_EXP_AKAP4,EXP_CDK13_X_EXP_CCNT1,EXP_CDK13_X_EXP_PYCARD,EXP_GRK5_X_EXP_CCR9,EXP_GRK5_X_EXP_NPS,EXP_JAK1_X_EXP_PTPN1,EXP_MAP4K4_X_EXP_CD40LG,EXP_MAP4K4_X_EXP_MAP3K7,EXP_MAP4K4_X_EXP_TP53,EXP_NLK_X_EXP_AGO1,EXP_NPR1_X_EXP_ENTPD3,EXP_PAK2_X_EXP_CTTN,EXP_PDGFRB_X_EXP_AFDN,EXP_PDGFRB_X_EXP_SLC9A3R2,EXP_PKN2_X_EXP_RAC1,EXP_PKN2_X_EXP_RHOB,EXP_SRPK1_X_EXP_LUC7L3,EXP_SRPK1_X_EXP_SRSF5,EXP_TLK2_X_EXP_XPO7,EXP_TTN_X_EXP_MYL4,EXP_WNK3_X_EXP_KCNJ1,EXP_WNK3_X_EXP_SLC12A2,EXP_YES1_X_EXP_ACTN1,EXP_YES1_X_EXP_PPP2R5C,REC_R_HSA_2032800_EXP_X_REC_R_HSA_2682349_EXP,PWY_R_HSA_199991_X_PWY_R_HSA_451927,PWY_R_HSA_451927_X_PWY_R_HSA_881907,PWY_R_HSA_68877_EXP_X_PWY_R_HSA_983712_EXP,GO_0000082_X_GO_0010629,GO_0000082_X_GO_0070059,GO_0001525_CSV_X_GO_0030900_CSV,GO_0006955_EXP_X_GO_0031098_EXP,GO_0006955_X_GO_0023014,GO_0007030_CSV_X_GO_0007346_CSV,GO_0016310_EXP_X_GO_0030501_EXP,GO_0030324_EXP_X_GO_0030900_EXP,GO_0030324_EXP_X_GO_0048675_EXP,GO_0030324_X_GO_0048675,GO_0030900_CSV_X_GO_0048013_CSV,GO_0031098_X_GO_0043276,GO_0031098_X_GO_0045059,GO_0043405_X_GO_0051259,GO_0060045_X_GO_2001237
4.502074,1298226,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.49422522372422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42163050525175,5.89173517251048,6.78761478582807,2.90252826332949,7.52674888620012,3.02344950975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5630672359577,25.7914237870606,26.8660672674229,13.1763662020012,24.1064111281714,34.5079004653133,11.9564121676102,10.4041309236757,74.0110519892054,22.0186449727995,54.5555011058893,22.8733077229356,32.0757331685361,9.04787015431558,54.8564423685332,11.812493215642,10.6955696205803,73.9209543719049,23.9907268120437,53.5413693487505,50.7569011103882,49.2537503966787,9.74988441660682,14.8290502805149,27.6593288828356,58.6262280024731,45.8616471127098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.897363,1298347,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.20312167575979,0,0,0,3.20312167575979,0,0.791798,0,0,0,1,3.59275761205463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.23896187298474,6.01926847662525,7.55261086128276,2.96632820869966,6.86192293276716,3.09814127739359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8960907815552,37.8902549225789,34.1350995033766,10.7477507024633,27.1434474558205,11.342305518747,14.0991675238572,12.5551456886215,67.6206588783465,17.6243360337102,39.2124086193189,18.5648761145466,33.2251113931298,9.41177086013681,45.6195185019481,13.5579611716604,9.42220092223034,74.8298724070601,31.8955578407629,67.1911723732483,65.6077575195096,38.5131395331673,9.08568825140811,9.3905280740782,21.971266587616,50.0891262538869,57.6584582478397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.817693,1298348,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1223253104301,3,15.8770934863217,0,2,0,0,0,0,0,0,0.627143,0,0,0,0,0,0,1,3.01160230428489,6.80912027865279,7.76545761125341,3.22194976184872,7.43816038642754,2.90223244761444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7057092629095,34.8668245117239,24.614696274184,14.2461235624101,29.3797614996024,19.9788470203514,9.9687348336238,9.13903096321205,72.4019475538991,22.3297681501534,59.9851907452767,23.9786972784747,36.0872258447694,9.96784187750755,54.2617976011836,13.6503539392674,9.84159626550541,80.7121148460391,33.3553611858732,57.5818670583497,70.419151010297,36.6336659139552,9.78704368353755,9.32547655268529,14.7401394676959,57.6980081603824,57.0395550404948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.249988,1298350,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.25729601824569,0,0,0,0,0,5.25729601824569,1,5.08274817069018,0,1,0,0,0,0,0,5.08274817069018,0,0,0,0,0,0,0,1,3.16564963623862,7.12354222806333,6.27572724318372,2.89872091778229,7.56781094502682,3.0705150252735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7147173917047,41.2483969931368,25.9631531808143,11.5288857358051,23.8008810299872,12.8963215274143,8.92215962932594,8.33739429848241,65.6113458510716,12.6196118068453,33.6298103024701,14.386715403858,35.1832257823148,14.5671974823431,52.8619717994166,13.6665051800112,11.2133529294937,62.2845359559898,27.718952549195,57.1889102637706,69.6697849960996,39.9340151787736,10.0460243566735,23.9584556450059,23.3795525739309,54.030306160638,54.9160446940038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61732,1298538,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36118191123062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11613156516292,6.5625797914795,7.35271621034112,3.04893426564154,6.9081085902739,3.06505575585303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.143365943751,37.504779823444,47.8233447964976,15.8083713904664,35.1836920776324,15.7302510164222,13.8971522838679,11.6619412857614,72.4062532004311,20.4874324893591,52.9276317101952,20.6507710771501,32.377905150971,14.111208338749,48.2199410079267,12.1623149593291,9.31104151423954,75.8004788593372,28.1503831932045,55.107864597106,59.9629834341656,44.1079238708073,11.7422092395651,10.5140150906147,15.8464684388615,51.9113574738474,53.9185449713523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.189572,1503370,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61215307202239,0,0,0,0,0,0,0,0,0,0,0,0,1,3.15350603689912,7.44874058245001,7.04856782579178,2.97836110420507,6.59604568197179,2.90821560555588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.2520449686641,29.1409120469589,25.3412253224214,11.3707179189011,22.9226943131402,34.7524414650912,9.71609982817644,9.78748565692853,72.7918350622516,23.8896135039046,58.6758228107172,22.7503628478448,34.5186882941327,9.38408083812863,53.5169007126361,11.0159478354406,11.5496531922352,71.1350190526454,23.8145180995584,61.6275932472667,60.5101787816451,49.8747487535693,10.7746281491703,8.98055121842341,17.7935494580512,55.817216769438,57.7473505785259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0316,687777,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93695639206394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16443695812444,5.80062497984086,7.22730805851705,3.22839958887145,7.18549653561321,3.48788677053093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5924552251833,32.514454095888,32.6791933038146,12.5037898254122,21.8509668603577,29.9713089804776,12.7678199355372,9.67295035170818,66.505775835981,22.5767555322571,50.5409832754272,23.8024405043834,29.5124614996681,12.81889612725,48.5081200704969,14.6988563025184,10.8258266103057,77.1663847033404,29.3874525544611,54.1172684471921,59.9093091867029,40.3463357631711,12.6845601044764,10.6657074866207,29.8285374152173,56.7169862686741,42.8758812102254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.606053,687780,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,2.4991710849393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.754478,0,0,0,2.92627320307661,6.3017121168296,6.55736950978354,3.27560305077231,6.41924904011565,3.01983602292091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8476760552847,31.3193017338024,23.122450209569,11.5169232423291,23.0387859867555,27.6991950554039,14.6822532982059,12.9437480726387,71.7717677678766,26.4274929356918,65.1104357317825,28.8547223608522,28.1891115475194,11.7642812008042,49.0167838855974,11.7666943949905,11.0753883685213,65.7682028754783,22.7723453532084,58.8331931530414,67.112984774512,44.4601801410383,10.8344482667969,8.74771557204659,11.3206108608718,68.9341746321283,60.1283501937712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.100542,687787,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798984,0,0,0,1,3.26605880679994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04836661553376,5.59327033998204,6.6229495818103,2.95118191682363,7.29482200378351,3.16975442589751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2206708985828,22.2269447688151,23.1174536907186,13.1735128525586,33.9099953150903,20.431908694607,9.68534706579844,7.74495917948625,51.2817197611989,20.8989671931885,49.0615156864013,24.5639288243166,43.0460030099399,16.1068697377061,53.3093575847041,14.1852563126649,10.3123286641966,67.5159555398053,24.7916389559378,75.06821544497,67.3163333062144,52.2053676290832,9.61663008323998,9.94276231487196,12.8006289008854,52.6363452310584,54.8361072511788,0,0,0,19.6055399652247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.22986,687798,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.69903498295995,1,0,0,3.69903498295995,3.17566170352292,0,0,0.772934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59086756397562,6.32308348669809,6.52198339551837,3.66207861895044,8.07218173320522,3.08515747883378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0487432494057,32.8144997415908,39.6171706210258,13.5937964635418,31.6806286389809,16.0996556582667,9.8842593691451,8.63641026555551,65.3286838806686,19.1291719776815,39.6870525043492,18.8013344177555,29.6439799126475,21.2262955705694,43.8729365197675,11.0250231362483,10.9984030681702,68.7180700650998,29.2020784131963,59.7707115754566,64.138676784356,46.9729197749992,8.0153230717176,8.08017167712073,11.3233874038554,35.4811167790282,48.4826764065228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.731242,687802,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5.07796400328235,0,0,0.774856,0,0,5.07796400328235,0,0,0,1,0,0,0,0,0,0,0.784428,0,0,0,0,0,0,0,3.21852387313027,6.87139897453392,7.81584117322635,3.40008770215958,6.55799937492202,3.32963522114281,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3.16520405092073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0469678430429,41.6838847272822,23.5852777605763,12.1407813747918,27.6780402296864,13.3211320734518,10.8767444553133,9.19854489391237,77.0423292172915,22.3012905159528,54.013603173236,21.798066510178,30.6149695748732,9.87765608181503,50.668320271826,11.0022391383851,9.54631174767309,78.1898248564228,27.9010400873327,60.6927293114934,63.9051903995031,49.0829803090024,11.0897876080245,11.5420403582893,20.0812907204637,66.0334179612098,49.7564303890435,19.4948803197562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.709347,687812,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.14933653576189,6.70369229677253,7.31199437070686,3.24875493713409,7.23474013241472,2.9833352664331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3641791754807,33.8488091339363,31.4015877665283,14.7162089365226,28.1565338328037,14.1740979208821,11.2574611754776,9.7162752514699,76.7017012092066,21.8836636879236,53.357270469863,24.2510064661173,33.0982389061656,9.34852633109862,59.9262820232964,12.9169614645009,9.43530029750693,74.8858813182353,27.034313574756,64.5216213906084,68.1143077231954,50.4634222401997,11.4823178583501,9.32675945686054,12.7087357898185,54.5682618539646,52.7530227388017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.269293,687819,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7.23091979235439,0,7.75297052828856,1.418495,0,0,12.3032175683777,5,22.0097999042914,0,4,0,0,0,0,0,4.27584040604859,0,0,0,0,0,0,1,0,3.72442030712958,6.92447617087194,6.5123910805224,3.42797008977886,6.81794832601266,2.92762833006631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.071135339076,43.5269455306492,24.0739542332375,13.5871879032575,33.1006093631433,17.2016394516649,11.1999447850035,9.65043843733564,68.0632550609326,19.7164629731138,44.6958414022998,20.7554127473947,34.1898723108199,12.8515952387996,48.2246515773413,13.5628593159032,8.65098500857276,63.7256724762882,23.3466042290897,54.8756118278421,68.0012517605891,44.4068690848273,15.8815339695083,12.0440169085058,20.5314799774974,40.8445334778097,43.2724226448156,0,0,0,40.8615659536787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.320614,687820,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,-18.1,-29.4,0,0,0,-3,0,0,0,0,0,0,0,3.74710615461748,0.722319,0,0,0,1,3.20803766319284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60192851465521,6.46436559488857,6.69585156890026,3.0198946920783,6.52139284303813,3.1309435726885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7046054452988,48.2693344368563,32.3383119098239,11.9531658249466,25.6452134061454,17.3964384593394,11.4664804430581,10.7158995228661,68.1263380011111,21.4494787633877,44.3260359956268,20.1189157361351,28.2209579170209,14.7422686181663,52.4140686753096,12.563634892623,12.3747332904286,68.9284869744416,26.1607176490155,57.2001402852271,69.6435913109097,50.8072706127258,11.5860761116704,10.5514339206259,19.8125682309891,50.3867568578754,46.6777190302082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.995419,687821,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3.38740371380173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09168391186421,6.75018991338531,7.16993200039612,2.90273914837352,6.81176281031091,2.96524877773275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2082929590661,48.4444005940217,31.8822409435786,11.0530393064344,25.1061058529703,31.487680267193,13.2724426981868,12.9369316680552,66.2994645113649,23.3911797741076,56.5477653399517,24.3950749913669,35.083257101489,9.44288227076729,52.9485488155121,11.6347691134757,11.5955314538121,73.7766159030119,24.6630818222789,61.6966086047327,62.2375335247784,43.8199306601813,10.8530374220756,8.19895348275055,17.9296339044539,59.7366980943994,52.9113857126294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.342643,687829,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.40617578933282,6.23974944158175,7.81185516314097,3.13247487886531,6.38456371989099,3.04682017157777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5565132060919,40.1240395258586,31.8660655206385,12.0807766236234,23.3883374653327,13.3813813233186,9.73853695399599,9.65548628942996,66.2145013282698,21.8291783086649,65.7740092094369,23.7303267426547,29.8758087443765,8.95892351754192,43.7814727826096,12.5706511325202,10.5260700350674,81.1476026989303,26.4417940903218,55.1889866903921,58.8010711502581,51.8318565164245,9.7594874996132,11.6264655641527,19.9463031485513,72.9828177398682,72.8758710035595,0,0,0,0,0,0,0,0,0,0.56537875485,0,0,0,0,0,0,0,0,0
4.734904,713869,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715815,0,0,0,0,0,0.794774,1,0,0,0,0,0,0,0,0,0,0,0,0.645781,0,1,3.28921323076408,4.80662189989427,7.83592192897412,2.94355922780178,7.12864669444753,3.1784342505039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9895910718635,44.3587033885213,27.4014460847389,12.0209218882894,28.1230637622392,12.1778363721425,8.88647891302898,7.82918738000414,61.2502599945957,19.239377054004,41.005753450477,19.8567724786503,42.3398382166909,10.2908734387844,38.5739816699899,12.3246974206005,10.5545388132545,77.9687013772429,29.2065761016968,75.4112725544076,75.4276468839196,50.7305647782471,10.1674507793236,9.3820488874967,17.5982387591378,53.4811601509294,57.0149979222282,0,0,0,0,0,0,0,30.5274922891376,2,0.55658624814,0,0,0,0,0,0,0,0,0
