IC50,Cancer,Drug,EXP_SRC_X_EXP_PGR,MUT_RIOK1_EXP,GO_0030238,MUT_MAP3K10_EXP,PWY_R_HSA_556833_X_PWY_R_HSA_6804756,PWY_R_HSA_168638_EXP,PKA_182_ASA,PWY_R_HSA_372790_X_PWY_R_HSA_69481,GO_0000186_EXP_X_GO_0007050_EXP,PKA_282_HYD,PWY_R_HSA_198725_EXP,EXP_CDK12_X_EXP_GTF2H3,PKA_86_POL,EXP_SRC_X_EXP_DOCK2,SFAM_SCY1,MUT_MYLK,PWY_R_HSA_418594_EXP_X_PWY_R_HSA_8953897_EXP,GO_0051973_EXP_X_GO_2000772_EXP,REC_R_HSA_168053_EXP_X_REC_R_HSA_2400009_EXP,PKA_182_ENG,GO_0030155_EXP_X_GO_0043507_EXP,PWY_R_HSA_1989781_EXP_X_PWY_R_HSA_909733_EXP,CLS_gender_f,GO_0008354_EXP,MUT_KIT_EXP,EXP_SRC_X_EXP_ALB,GO_0008360_EXP_X_GO_0051402_EXP,GO_0030501_EXP_X_GO_0031100_EXP,PWY_R_HSA_162582_EXP_X_PWY_R_HSA_1989781_EXP,GO_0035556_CSV,PKA_113_HYD,PWY_R_HSA_449836_X_PWY_R_HSA_5683057,EXP_STK11_X_EXP_PTEN,GO_0000186_X_GO_0008283,EXP_SRC_X_EXP_ITGA4,GO_0030238_EXP,PWY_R_HSA_112314,PWY_R_HSA_6804756_EXP_X_PWY_R_HSA_69481_EXP,PWY_R_HSA_449836_X_PWY_R_HSA_5684996,PWY_R_HSA_372790_CSV,PKA_113_VOL,GO_0007143_EXP,PWY_R_HSA_74751_EXP,PKA_157_CSV,GO_0007346_CSV,PWY_R_HSA_1640170_EXP_X_PWY_R_HSA_449836_EXP,GO_0007165_CSV_X_GO_0045892_CSV,PWY_R_HSA_109704
3.327639,1298151,229,13.6217992278495,0,0,3.86886751136094,1,0,0,0,34.5990080149055,-0.05,0,21.9851331164849,0,15.2757948830613,0,0,0,42.9139213815868,0,0,37.5451626065195,0,0,3.37312946231433,0,14.4507440348022,0,0,0,0,0,0,33.3413667693564,2,15.5584497342833,0,0,0,0,0,0,0,0,0,0,0,0,0
4.529594,907057,230,11.9678099328242,0,0,0,0,0,0,0,0,0,0,22.7784239671732,0,12.4179423919171,0,0,0,0,0,0,0,0,0,3.46064565810214,3.46064565810214,10.9376834064842,0,0,0,0.774233,0,0,35.156622809549,0,12.6915958048372,0,0,0,0,0,0,0,0,0,0,0,0,0
5.054239,907071,230,13.0722873372856,0,1,0,0,3.16545823524165,0,0,0,0,3.16545823524165,18.1206006643849,-1.5,15.0565047066139,0,1,18.3562742280103,0,0,0,0,0,0,0,0,61.5320645315613,0,0,0,0.675486,0,0,38.0093114190502,0,13.8091384351633,6.22584009472688,0,0,0,0.616381,0,0,6.22584009472688,0,0,0,0,0
5.394477,909719,230,11.4961745001353,0,0,0,0,0,0,0,0,0,0,22.7945336634904,0,15.4302243035756,0,0,0,0,0,0,0,0,0,0,0,11.0244636514981,0,0,0,0,0,0,29.9605277262491,0,14.1927846830544,0,1,0,0,0,0,0,0,0,0,0,0,0
5.879168,909736,230,11.0981704364581,0,0,0,0,4.42467868917568,0.899999999999999,0,0,0,0,19.9765388451007,0,12.5275250572096,0,0,0,0,0,1.741,0,0,1,0,0,11.2555305705245,0,0,0,0.710628,0,0,30.7746450745394,0,12.0530466667262,0,0,0,0,0,0,0,0,0,0,0,0,0
1.944198,909737,230,12.1629659959477,0,0,0,1,0,0,0,0,0,3.79147839369904,20.9345572035534,0,17.3023346805855,0,0,0,0,0,0,0,0,0,0,0,12.3275291908115,0,0,0,0.701491,0,0,32.687262133327,0,13.3920351467496,0,0,0,0,0,0,0,7.48808799459667,0,0,0,0,1
5.104649,909738,230,14.8360680495746,6.32936461185236,0,0,0,0,0,0,0,0,0,20.0000755962777,0,19.1962729121672,0,2,0,0,0,0,0,0,0,0,0,13.8301856761199,0,0,0,0.717817,0,0,30.3843250209502,1,17.1740278597094,0,0,0,0,0,0,0,0,0.767588,0,0,0,0
4.262603,909739,230,14.1759803398334,7.29958112313948,1,0,0,0,0,0,0,0,0,25.0253628931073,0,17.1957673607875,0,0,0,0,0,0,0,0,0,0,0,13.8124175723606,0,47.0220215281229,0,0,0,1,27.6372788469163,0,24.7064159311912,2.81043605698815,1,0,0,0.809035,0,0,0,0,0,0,0,0
5.895047,910850,230,18.6468489645089,0,0,0,0,0,0,0,0,0,0,22.1868716264353,0,19.0729738915437,0,0,0,0,13.0741283302816,0,0,0,0,0,0,82.1179953992627,0,0,0,0,0,0,34.1777461585142,0,19.3677599157743,0,0,31.3836431148845,0,0,0,5.60211059466738,0,0,0,0,0,0
5.493608,1240159,230,17.4630503330554,0,0,0,0,0,0,0,0,0,0,28.8721200374397,2.9,20.5400441578894,0,0,0,0,0,0,0,0,1,0,0,17.5732951394466,0,0,0,0,0,0,31.5102455985063,0,19.5542392602942,0,0,0,0,0,0,0,0,0,0,0,0,0
5.123021,1240160,230,15.0165317032148,0,0,0,1,0,0,0,0,0,3.95476286749488,23.9509237944532,0,16.822303767537,1,0,0,0,0,0,0,30.9377365178039,0,0,0,68.2335250786567,0,0,223.644306998507,0.730375,0,0,33.4270651385646,0,16.3762609165644,0,1,0,0,0.729586,0,0,9.29618781492879,0,0,0,0,1
3.818983,1240216,230,11.5451759666256,0,1,0,0,0,0,2,0,0,0,23.6359007716557,0,13.0760495449552,0,1,0,0,0,0,0,0,0,0,0,11.5689539744343,31.303519908783,0,0,2.191449,0,1,33.4198477320804,1,14.9211648635662,4.34286800099336,0,0,1,0,0,0,12.3061833362821,0,0,104.273718108211,0,1
1.553099,1240217,230,9.9436418303742,0,0,0,0,0,0,0,0,0,0,29.628324199231,0,11.1613173264809,0,0,0,0,0,0,0,0,0,0,0,10.2708974776103,0,0,0,0,-0.55,0,36.8582570248585,0,10.8392814858863,0,0,0,0,0,18.7,3.00938216346931,0,0,0.703061,0,0,0
6.351216,1298146,230,16.6321216477024,6.89878997144172,0,3.63083727459013,0,0,0,0,0,0,0,26.179337818587,0,17.5110361682285,2,0,0,0,0,0,0,0,0,0,0,73.8711065263764,0,0,53.6120381874068,0.79945,0,0,44.9373149421242,0,17.2000043056401,0,0,0,0,0,0,0,0,0,0.79945,0,1.149026853336,0
5.653488,1298151,230,13.6217992278495,0,0,3.86886751136094,1,0,0,0,34.5990080149055,-0.05,0,21.9851331164849,0,15.2757948830613,0,0,0,42.9139213815868,0,0,37.5451626065195,0,0,3.37312946231433,0,14.4507440348022,0,0,0,0,0,0,33.3413667693564,2,15.5584497342833,0,0,0,0,0,0,0,0,0,0,0,0,0
5.424934,907057,231,11.9678099328242,0,0,0,0,0,0,0,0,0,0,22.7784239671732,0,12.4179423919171,0,0,0,0,0,0,0,0,0,3.46064565810214,3.46064565810214,10.9376834064842,0,0,0,0.774233,0,0,35.156622809549,0,12.6915958048372,0,0,0,0,0,0,0,0,0,0,0,0,0
5.520327,907071,231,13.0722873372856,0,1,0,0,3.16545823524165,0,0,0,0,3.16545823524165,18.1206006643849,-1.5,15.0565047066139,0,1,18.3562742280103,0,0,0,0,0,0,0,0,61.5320645315613,0,0,0,0.675486,0,0,38.0093114190502,0,13.8091384351633,6.22584009472688,0,0,0,0.616381,0,0,6.22584009472688,0,0,0,0,0
4.814452,909719,231,11.4961745001353,0,0,0,0,0,0,0,0,0,0,22.7945336634904,0,15.4302243035756,0,0,0,0,0,0,0,0,0,0,0,11.0244636514981,0,0,0,0,0,0,29.9605277262491,0,14.1927846830544,0,1,0,0,0,0,0,0,0,0,0,0,0
5.634963,909736,231,11.0981704364581,0,0,0,0,4.42467868917568,0.899999999999999,0,0,0,0,19.9765388451007,0,12.5275250572096,0,0,0,0,0,1.741,0,0,1,0,0,11.2555305705245,0,0,0,0.710628,0,0,30.7746450745394,0,12.0530466667262,0,0,0,0,0,0,0,0,0,0,0,0,0
4.535592,909737,231,12.1629659959477,0,0,0,1,0,0,0,0,0,3.79147839369904,20.9345572035534,0,17.3023346805855,0,0,0,0,0,0,0,0,0,0,0,12.3275291908115,0,0,0,0.701491,0,0,32.687262133327,0,13.3920351467496,0,0,0,0,0,0,0,7.48808799459667,0,0,0,0,1
5.248018,909738,231,14.8360680495746,6.32936461185236,0,0,0,0,0,0,0,0,0,20.0000755962777,0,19.1962729121672,0,2,0,0,0,0,0,0,0,0,0,13.8301856761199,0,0,0,0.717817,0,0,30.3843250209502,1,17.1740278597094,0,0,0,0,0,0,0,0,0.767588,0,0,0,0
4.581027,909739,231,14.1759803398334,7.29958112313948,1,0,0,0,0,0,0,0,0,25.0253628931073,0,17.1957673607875,0,0,0,0,0,0,0,0,0,0,0,13.8124175723606,0,47.0220215281229,0,0,0,1,27.6372788469163,0,24.7064159311912,2.81043605698815,1,0,0,0.809035,0,0,0,0,0,0,0,0
5.912103,910850,231,18.6468489645089,0,0,0,0,0,0,0,0,0,0,22.1868716264353,0,19.0729738915437,0,0,0,0,13.0741283302816,0,0,0,0,0,0,82.1179953992627,0,0,0,0,0,0,34.1777461585142,0,19.3677599157743,0,0,31.3836431148845,0,0,0,5.60211059466738,0,0,0,0,0,0
5.655838,1240159,231,17.4630503330554,0,0,0,0,0,0,0,0,0,0,28.8721200374397,2.9,20.5400441578894,0,0,0,0,0,0,0,0,1,0,0,17.5732951394466,0,0,0,0,0,0,31.5102455985063,0,19.5542392602942,0,0,0,0,0,0,0,0,0,0,0,0,0
4.910317,1240160,231,15.0165317032148,0,0,0,1,0,0,0,0,0,3.95476286749488,23.9509237944532,0,16.822303767537,1,0,0,0,0,0,0,30.9377365178039,0,0,0,68.2335250786567,0,0,223.644306998507,0.730375,0,0,33.4270651385646,0,16.3762609165644,0,1,0,0,0.729586,0,0,9.29618781492879,0,0,0,0,1
3.915399,1240216,231,11.5451759666256,0,1,0,0,0,0,2,0,0,0,23.6359007716557,0,13.0760495449552,0,1,0,0,0,0,0,0,0,0,0,11.5689539744343,31.303519908783,0,0,2.191449,0,1,33.4198477320804,1,14.9211648635662,4.34286800099336,0,0,1,0,0,0,12.3061833362821,0,0,104.273718108211,0,1
4.653176,1240217,231,9.9436418303742,0,0,0,0,0,0,0,0,0,0,29.628324199231,0,11.1613173264809,0,0,0,0,0,0,0,0,0,0,0,10.2708974776103,0,0,0,0,-0.55,0,36.8582570248585,0,10.8392814858863,0,0,0,0,0,18.7,3.00938216346931,0,0,0.703061,0,0,0
6.316912,1298146,231,16.6321216477024,6.89878997144172,0,3.63083727459013,0,0,0,0,0,0,0,26.179337818587,0,17.5110361682285,2,0,0,0,0,0,0,0,0,0,0,73.8711065263764,0,0,53.6120381874068,0.79945,0,0,44.9373149421242,0,17.2000043056401,0,0,0,0,0,0,0,0,0,0.79945,0,1.149026853336,0
3.737396,1298151,231,13.6217992278495,0,0,3.86886751136094,1,0,0,0,34.5990080149055,-0.05,0,21.9851331164849,0,15.2757948830613,0,0,0,42.9139213815868,0,0,37.5451626065195,0,0,3.37312946231433,0,14.4507440348022,0,0,0,0,0,0,33.3413667693564,2,15.5584497342833,0,0,0,0,0,0,0,0,0,0,0,0,0
4.758634,907057,235,11.9678099328242,0,0,0,0,0,0,0,0,0,0,22.7784239671732,0,12.4179423919171,0,0,0,0,0,0,0,0,0,3.46064565810214,3.46064565810214,10.9376834064842,0,0,0,0.774233,0,0,35.156622809549,0,12.6915958048372,0,0,0,0,0,0,0,0,0,0,0,0,0
2.979735,907071,235,13.0722873372856,0,1,0,0,3.16545823524165,0,0,0,0,3.16545823524165,18.1206006643849,-1.5,15.0565047066139,0,1,18.3562742280103,0,0,0,0,0,0,0,0,61.5320645315613,0,0,0,0.675486,0,0,38.0093114190502,0,13.8091384351633,6.22584009472688,0,0,0,0.616381,0,0,6.22584009472688,0,0,0,0,0
4.180823,909719,235,11.4961745001353,0,0,0,0,0,0,0,0,0,0,22.7945336634904,0,15.4302243035756,0,0,0,0,0,0,0,0,0,0,0,11.0244636514981,0,0,0,0,0,0,29.9605277262491,0,14.1927846830544,0,1,0,0,0,0,0,0,0,0,0,0,0
0.157618,909736,235,11.0981704364581,0,0,0,0,4.42467868917568,0.899999999999999,0,0,0,0,19.9765388451007,0,12.5275250572096,0,0,0,0,0,1.741,0,0,1,0,0,11.2555305705245,0,0,0,0.710628,0,0,30.7746450745394,0,12.0530466667262,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.941508,909737,235,12.1629659959477,0,0,0,1,0,0,0,0,0,3.79147839369904,20.9345572035534,0,17.3023346805855,0,0,0,0,0,0,0,0,0,0,0,12.3275291908115,0,0,0,0.701491,0,0,32.687262133327,0,13.3920351467496,0,0,0,0,0,0,0,7.48808799459667,0,0,0,0,1
0.766367,909738,235,14.8360680495746,6.32936461185236,0,0,0,0,0,0,0,0,0,20.0000755962777,0,19.1962729121672,0,2,0,0,0,0,0,0,0,0,0,13.8301856761199,0,0,0,0.717817,0,0,30.3843250209502,1,17.1740278597094,0,0,0,0,0,0,0,0,0.767588,0,0,0,0
2.564201,909739,235,14.1759803398334,7.29958112313948,1,0,0,0,0,0,0,0,0,25.0253628931073,0,17.1957673607875,0,0,0,0,0,0,0,0,0,0,0,13.8124175723606,0,47.0220215281229,0,0,0,1,27.6372788469163,0,24.7064159311912,2.81043605698815,1,0,0,0.809035,0,0,0,0,0,0,0,0
3.025304,910850,235,18.6468489645089,0,0,0,0,0,0,0,0,0,0,22.1868716264353,0,19.0729738915437,0,0,0,0,13.0741283302816,0,0,0,0,0,0,82.1179953992627,0,0,0,0,0,0,34.1777461585142,0,19.3677599157743,0,0,31.3836431148845,0,0,0,5.60211059466738,0,0,0,0,0,0
4.917844,1240159,235,17.4630503330554,0,0,0,0,0,0,0,0,0,0,28.8721200374397,2.9,20.5400441578894,0,0,0,0,0,0,0,0,1,0,0,17.5732951394466,0,0,0,0,0,0,31.5102455985063,0,19.5542392602942,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.872233,1240160,235,15.0165317032148,0,0,0,1,0,0,0,0,0,3.95476286749488,23.9509237944532,0,16.822303767537,1,0,0,0,0,0,0,30.9377365178039,0,0,0,68.2335250786567,0,0,223.644306998507,0.730375,0,0,33.4270651385646,0,16.3762609165644,0,1,0,0,0.729586,0,0,9.29618781492879,0,0,0,0,1
1.619925,1240216,235,11.5451759666256,0,1,0,0,0,0,2,0,0,0,23.6359007716557,0,13.0760495449552,0,1,0,0,0,0,0,0,0,0,0,11.5689539744343,31.303519908783,0,0,2.191449,0,1,33.4198477320804,1,14.9211648635662,4.34286800099336,0,0,1,0,0,0,12.3061833362821,0,0,104.273718108211,0,1
-1.043819,1240217,235,9.9436418303742,0,0,0,0,0,0,0,0,0,0,29.628324199231,0,11.1613173264809,0,0,0,0,0,0,0,0,0,0,0,10.2708974776103,0,0,0,0,-0.55,0,36.8582570248585,0,10.8392814858863,0,0,0,0,0,18.7,3.00938216346931,0,0,0.703061,0,0,0
5.411927,1298146,235,16.6321216477024,6.89878997144172,0,3.63083727459013,0,0,0,0,0,0,0,26.179337818587,0,17.5110361682285,2,0,0,0,0,0,0,0,0,0,0,73.8711065263764,0,0,53.6120381874068,0.79945,0,0,44.9373149421242,0,17.2000043056401,0,0,0,0,0,0,0,0,0,0.79945,0,1.149026853336,0
2.036464,1298151,235,13.6217992278495,0,0,3.86886751136094,1,0,0,0,34.5990080149055,-0.05,0,21.9851331164849,0,15.2757948830613,0,0,0,42.9139213815868,0,0,37.5451626065195,0,0,3.37312946231433,0,14.4507440348022,0,0,0,0,0,0,33.3413667693564,2,15.5584497342833,0,0,0,0,0,0,0,0,0,0,0,0,0
2.282904,907057,249,11.9678099328242,0,0,0,0,0,0,0,0,0,0,22.7784239671732,0,12.4179423919171,0,0,0,0,0,0,0,0,0,3.46064565810214,3.46064565810214,10.9376834064842,0,0,0,0.774233,0,0,35.156622809549,0,12.6915958048372,0,0,0,0,0,0,0,0,0,0,0,0,0
3.477815,907071,249,13.0722873372856,0,1,0,0,3.16545823524165,0,0,0,0,3.16545823524165,18.1206006643849,-1.5,15.0565047066139,0,1,18.3562742280103,0,0,0,0,0,0,0,0,61.5320645315613,0,0,0,0.675486,0,0,38.0093114190502,0,13.8091384351633,6.22584009472688,0,0,0,0.616381,0,0,6.22584009472688,0,0,0,0,0
2.782262,909719,249,11.4961745001353,0,0,0,0,0,0,0,0,0,0,22.7945336634904,0,15.4302243035756,0,0,0,0,0,0,0,0,0,0,0,11.0244636514981,0,0,0,0,0,0,29.9605277262491,0,14.1927846830544,0,1,0,0,0,0,0,0,0,0,0,0,0
0.699463,909736,249,11.0981704364581,0,0,0,0,4.42467868917568,0.899999999999999,0,0,0,0,19.9765388451007,0,12.5275250572096,0,0,0,0,0,1.741,0,0,1,0,0,11.2555305705245,0,0,0,0.710628,0,0,30.7746450745394,0,12.0530466667262,0,0,0,0,0,0,0,0,0,0,0,0,0
2.781105,909737,249,12.1629659959477,0,0,0,1,0,0,0,0,0,3.79147839369904,20.9345572035534,0,17.3023346805855,0,0,0,0,0,0,0,0,0,0,0,12.3275291908115,0,0,0,0.701491,0,0,32.687262133327,0,13.3920351467496,0,0,0,0,0,0,0,7.48808799459667,0,0,0,0,1
1.583237,909738,249,14.8360680495746,6.32936461185236,0,0,0,0,0,0,0,0,0,20.0000755962777,0,19.1962729121672,0,2,0,0,0,0,0,0,0,0,0,13.8301856761199,0,0,0,0.717817,0,0,30.3843250209502,1,17.1740278597094,0,0,0,0,0,0,0,0,0.767588,0,0,0,0
1.642102,909739,249,14.1759803398334,7.29958112313948,1,0,0,0,0,0,0,0,0,25.0253628931073,0,17.1957673607875,0,0,0,0,0,0,0,0,0,0,0,13.8124175723606,0,47.0220215281229,0,0,0,1,27.6372788469163,0,24.7064159311912,2.81043605698815,1,0,0,0.809035,0,0,0,0,0,0,0,0
4.549526,910850,249,18.6468489645089,0,0,0,0,0,0,0,0,0,0,22.1868716264353,0,19.0729738915437,0,0,0,0,13.0741283302816,0,0,0,0,0,0,82.1179953992627,0,0,0,0,0,0,34.1777461585142,0,19.3677599157743,0,0,31.3836431148845,0,0,0,5.60211059466738,0,0,0,0,0,0
3.154586,1240159,249,17.4630503330554,0,0,0,0,0,0,0,0,0,0,28.8721200374397,2.9,20.5400441578894,0,0,0,0,0,0,0,0,1,0,0,17.5732951394466,0,0,0,0,0,0,31.5102455985063,0,19.5542392602942,0,0,0,0,0,0,0,0,0,0,0,0,0
2.700799,1240160,249,15.0165317032148,0,0,0,1,0,0,0,0,0,3.95476286749488,23.9509237944532,0,16.822303767537,1,0,0,0,0,0,0,30.9377365178039,0,0,0,68.2335250786567,0,0,223.644306998507,0.730375,0,0,33.4270651385646,0,16.3762609165644,0,1,0,0,0.729586,0,0,9.29618781492879,0,0,0,0,1
3.047126,1240216,249,11.5451759666256,0,1,0,0,0,0,2,0,0,0,23.6359007716557,0,13.0760495449552,0,1,0,0,0,0,0,0,0,0,0,11.5689539744343,31.303519908783,0,0,2.191449,0,1,33.4198477320804,1,14.9211648635662,4.34286800099336,0,0,1,0,0,0,12.3061833362821,0,0,104.273718108211,0,1
3.260565,1240217,249,9.9436418303742,0,0,0,0,0,0,0,0,0,0,29.628324199231,0,11.1613173264809,0,0,0,0,0,0,0,0,0,0,0,10.2708974776103,0,0,0,0,-0.55,0,36.8582570248585,0,10.8392814858863,0,0,0,0,0,18.7,3.00938216346931,0,0,0.703061,0,0,0
4.967817,1298146,249,16.6321216477024,6.89878997144172,0,3.63083727459013,0,0,0,0,0,0,0,26.179337818587,0,17.5110361682285,2,0,0,0,0,0,0,0,0,0,0,73.8711065263764,0,0,53.6120381874068,0.79945,0,0,44.9373149421242,0,17.2000043056401,0,0,0,0,0,0,0,0,0,0.79945,0,1.149026853336,0
2.927458,1298151,249,13.6217992278495,0,0,3.86886751136094,1,0,0,0,34.5990080149055,-0.05,0,21.9851331164849,0,15.2757948830613,0,0,0,42.9139213815868,0,0,37.5451626065195,0,0,3.37312946231433,0,14.4507440348022,0,0,0,0,0,0,33.3413667693564,2,15.5584497342833,0,0,0,0,0,0,0,0,0,0,0,0,0
1.702786,907057,252,11.9678099328242,0,0,0,0,0,0,0,0,0,0,22.7784239671732,0,12.4179423919171,0,0,0,0,0,0,0,0,0,3.46064565810214,3.46064565810214,10.9376834064842,0,0,0,0.774233,0,0,35.156622809549,0,12.6915958048372,0,0,0,0,0,0,0,0,0,0,0,0,0
2.126409,907071,252,13.0722873372856,0,1,0,0,3.16545823524165,0,0,0,0,3.16545823524165,18.1206006643849,-1.5,15.0565047066139,0,1,18.3562742280103,0,0,0,0,0,0,0,0,61.5320645315613,0,0,0,0.675486,0,0,38.0093114190502,0,13.8091384351633,6.22584009472688,0,0,0,0.616381,0,0,6.22584009472688,0,0,0,0,0
0.96776,909719,252,11.4961745001353,0,0,0,0,0,0,0,0,0,0,22.7945336634904,0,15.4302243035756,0,0,0,0,0,0,0,0,0,0,0,11.0244636514981,0,0,0,0,0,0,29.9605277262491,0,14.1927846830544,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.069996,909736,252,11.0981704364581,0,0,0,0,4.42467868917568,0.899999999999999,0,0,0,0,19.9765388451007,0,12.5275250572096,0,0,0,0,0,1.741,0,0,1,0,0,11.2555305705245,0,0,0,0.710628,0,0,30.7746450745394,0,12.0530466667262,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.027274,909737,252,12.1629659959477,0,0,0,1,0,0,0,0,0,3.79147839369904,20.9345572035534,0,17.3023346805855,0,0,0,0,0,0,0,0,0,0,0,12.3275291908115,0,0,0,0.701491,0,0,32.687262133327,0,13.3920351467496,0,0,0,0,0,0,0,7.48808799459667,0,0,0,0,1
3.290341,909738,252,14.8360680495746,6.32936461185236,0,0,0,0,0,0,0,0,0,20.0000755962777,0,19.1962729121672,0,2,0,0,0,0,0,0,0,0,0,13.8301856761199,0,0,0,0.717817,0,0,30.3843250209502,1,17.1740278597094,0,0,0,0,0,0,0,0,0.767588,0,0,0,0
0.768218,909739,252,14.1759803398334,7.29958112313948,1,0,0,0,0,0,0,0,0,25.0253628931073,0,17.1957673607875,0,0,0,0,0,0,0,0,0,0,0,13.8124175723606,0,47.0220215281229,0,0,0,1,27.6372788469163,0,24.7064159311912,2.81043605698815,1,0,0,0.809035,0,0,0,0,0,0,0,0
3.924514,910850,252,18.6468489645089,0,0,0,0,0,0,0,0,0,0,22.1868716264353,0,19.0729738915437,0,0,0,0,13.0741283302816,0,0,0,0,0,0,82.1179953992627,0,0,0,0,0,0,34.1777461585142,0,19.3677599157743,0,0,31.3836431148845,0,0,0,5.60211059466738,0,0,0,0,0,0
2.105187,1240159,252,17.4630503330554,0,0,0,0,0,0,0,0,0,0,28.8721200374397,2.9,20.5400441578894,0,0,0,0,0,0,0,0,1,0,0,17.5732951394466,0,0,0,0,0,0,31.5102455985063,0,19.5542392602942,0,0,0,0,0,0,0,0,0,0,0,0,0
2.870164,1240160,252,15.0165317032148,0,0,0,1,0,0,0,0,0,3.95476286749488,23.9509237944532,0,16.822303767537,1,0,0,0,0,0,0,30.9377365178039,0,0,0,68.2335250786567,0,0,223.644306998507,0.730375,0,0,33.4270651385646,0,16.3762609165644,0,1,0,0,0.729586,0,0,9.29618781492879,0,0,0,0,1
-0.441929,1240216,252,11.5451759666256,0,1,0,0,0,0,2,0,0,0,23.6359007716557,0,13.0760495449552,0,1,0,0,0,0,0,0,0,0,0,11.5689539744343,31.303519908783,0,0,2.191449,0,1,33.4198477320804,1,14.9211648635662,4.34286800099336,0,0,1,0,0,0,12.3061833362821,0,0,104.273718108211,0,1
-0.765523,1240217,252,9.9436418303742,0,0,0,0,0,0,0,0,0,0,29.628324199231,0,11.1613173264809,0,0,0,0,0,0,0,0,0,0,0,10.2708974776103,0,0,0,0,-0.55,0,36.8582570248585,0,10.8392814858863,0,0,0,0,0,18.7,3.00938216346931,0,0,0.703061,0,0,0
3.709032,1298146,252,16.6321216477024,6.89878997144172,0,3.63083727459013,0,0,0,0,0,0,0,26.179337818587,0,17.5110361682285,2,0,0,0,0,0,0,0,0,0,0,73.8711065263764,0,0,53.6120381874068,0.79945,0,0,44.9373149421242,0,17.2000043056401,0,0,0,0,0,0,0,0,0,0.79945,0,1.149026853336,0
-0.502969,1298151,252,13.6217992278495,0,0,3.86886751136094,1,0,0,0,34.5990080149055,-0.05,0,21.9851331164849,0,15.2757948830613,0,0,0,42.9139213815868,0,0,37.5451626065195,0,0,3.37312946231433,0,14.4507440348022,0,0,0,0,0,0,33.3413667693564,2,15.5584497342833,0,0,0,0,0,0,0,0,0,0,0,0,0
4.51061,907057,253,11.9678099328242,0,0,0,0,0,0,0,0,0,0,22.7784239671732,0,12.4179423919171,0,0,0,0,0,0,0,0,0,3.46064565810214,3.46064565810214,10.9376834064842,0,0,0,0.774233,0,0,35.156622809549,0,12.6915958048372,0,0,0,0,0,0,0,0,0,0,0,0,0
4.938708,907071,253,13.0722873372856,0,1,0,0,3.16545823524165,0,0,0,0,3.16545823524165,18.1206006643849,-1.5,15.0565047066139,0,1,18.3562742280103,0,0,0,0,0,0,0,0,61.5320645315613,0,0,0,0.675486,0,0,38.0093114190502,0,13.8091384351633,6.22584009472688,0,0,0,0.616381,0,0,6.22584009472688,0,0,0,0,0
4.706292,909719,253,11.4961745001353,0,0,0,0,0,0,0,0,0,0,22.7945336634904,0,15.4302243035756,0,0,0,0,0,0,0,0,0,0,0,11.0244636514981,0,0,0,0,0,0,29.9605277262491,0,14.1927846830544,0,1,0,0,0,0,0,0,0,0,0,0,0
4.559847,909736,253,11.0981704364581,0,0,0,0,4.42467868917568,0.899999999999999,0,0,0,0,19.9765388451007,0,12.5275250572096,0,0,0,0,0,1.741,0,0,1,0,0,11.2555305705245,0,0,0,0.710628,0,0,30.7746450745394,0,12.0530466667262,0,0,0,0,0,0,0,0,0,0,0,0,0
4.247152,909737,253,12.1629659959477,0,0,0,1,0,0,0,0,0,3.79147839369904,20.9345572035534,0,17.3023346805855,0,0,0,0,0,0,0,0,0,0,0,12.3275291908115,0,0,0,0.701491,0,0,32.687262133327,0,13.3920351467496,0,0,0,0,0,0,0,7.48808799459667,0,0,0,0,1
4.773269,909738,253,14.8360680495746,6.32936461185236,0,0,0,0,0,0,0,0,0,20.0000755962777,0,19.1962729121672,0,2,0,0,0,0,0,0,0,0,0,13.8301856761199,0,0,0,0.717817,0,0,30.3843250209502,1,17.1740278597094,0,0,0,0,0,0,0,0,0.767588,0,0,0,0
4.036877,909739,253,14.1759803398334,7.29958112313948,1,0,0,0,0,0,0,0,0,25.0253628931073,0,17.1957673607875,0,0,0,0,0,0,0,0,0,0,0,13.8124175723606,0,47.0220215281229,0,0,0,1,27.6372788469163,0,24.7064159311912,2.81043605698815,1,0,0,0.809035,0,0,0,0,0,0,0,0
5.235763,910850,253,18.6468489645089,0,0,0,0,0,0,0,0,0,0,22.1868716264353,0,19.0729738915437,0,0,0,0,13.0741283302816,0,0,0,0,0,0,82.1179953992627,0,0,0,0,0,0,34.1777461585142,0,19.3677599157743,0,0,31.3836431148845,0,0,0,5.60211059466738,0,0,0,0,0,0
4.844714,1240159,253,17.4630503330554,0,0,0,0,0,0,0,0,0,0,28.8721200374397,2.9,20.5400441578894,0,0,0,0,0,0,0,0,1,0,0,17.5732951394466,0,0,0,0,0,0,31.5102455985063,0,19.5542392602942,0,0,0,0,0,0,0,0,0,0,0,0,0
4.66279,1240160,253,15.0165317032148,0,0,0,1,0,0,0,0,0,3.95476286749488,23.9509237944532,0,16.822303767537,1,0,0,0,0,0,0,30.9377365178039,0,0,0,68.2335250786567,0,0,223.644306998507,0.730375,0,0,33.4270651385646,0,16.3762609165644,0,1,0,0,0.729586,0,0,9.29618781492879,0,0,0,0,1
