IC50,Cancer,Drug,PWY_R_HSA_450385_EXP,MOT_2D_beta3strand_EXP,SFAM_IRAK_EXP,GO_0032793,REC_R_HSA_109857,GO_0048168_EXP,MUT_PKN2,PWY_R_HSA_1280215_EXP_X_PWY_R_HSA_5683057_EXP,GO_0090002_EXP,GO_0032007_EXP,PWY_R_HSA_397014,PKA_183_A_CSV,PWY_R_HSA_198725_EXP,GO_0006368_EXP,PKA_252_ENG,REC_R_HSA_8857565_EXP_X_REC_R_HSA_8868658_EXP,Fingerprint_828,MUT_HCK_EXP,MUT_MAPK3_EXP,GO_0001662,DOM_FERM_M_EXP,PWY_R_HSA_1227986,GO_0016525,SDOM_subdomainI_EXP,GO_0034613_CSV,GO_0006928_EXP_X_GO_0045785_EXP,PKA_196_POL,GO_0016192_EXP,GO_0001865,SFAM_Trio_EXP,MOT_2D_beta2strand_CSV,GO_0022038_CSV,PWY_R_HSA_112409_CSV_X_PWY_R_HSA_375165_CSV
4.410588,908130,206,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.887128,909735,206,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
3.892692,910691,206,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
4.40538,910781,206,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
4.928416,924187,206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.251837,930082,206,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
4.502783,1240127,206,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
4.220369,1240174,206,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
1.568376,907000,207,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
2.391898,907051,207,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
1.348149,908130,207,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.026982,909735,207,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
2.082054,910691,207,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
0.7413,910781,207,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
1.198869,924187,207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.939139,1240127,207,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
0.427281,1240174,207,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
1.985186,907000,219,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
3.435818,907051,219,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
2.671681,908130,219,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.098677,909735,219,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
-0.327454,910691,219,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
1.5041,910781,219,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
1.287798,924187,219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.791262,930082,219,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
1.114412,1240127,219,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
1.927139,1240174,219,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
4.252513,907000,221,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
4.318194,907051,221,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
5.579243,908130,221,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.483333,909735,221,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
3.686949,910691,221,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
4.380256,910781,221,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
3.315643,924187,221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.801916,930082,221,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
4.830319,1240127,221,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
4.552318,1240174,221,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
2.404558,907000,222,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
4.86719,907051,222,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
3.43236,908130,222,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.718792,909735,222,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
2.17102,910691,222,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
2.845147,910781,222,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
4.075419,924187,222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.867969,930082,222,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
2.14656,1240127,222,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
3.551456,1240174,222,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
1.528961,907000,226,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
3.920185,907051,226,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
3.012055,908130,226,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.558907,909735,226,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
1.215302,910691,226,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
1.65508,910781,226,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
3.068815,924187,226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.741473,930082,226,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
0.305095,1240127,226,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
3.810263,1240174,226,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
3.544633,907000,229,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
3.798958,907051,229,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
5.642667,908130,229,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.598202,909735,229,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
2.465927,910691,229,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
4.78566,910781,229,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
0.484718,924187,229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.335571,930082,229,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
5.718738,1240127,229,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
4.360269,1240174,229,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
3.463121,907000,230,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
5.603893,907051,230,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
5.591403,908130,230,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.045238,909735,230,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
5.004061,910691,230,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
4.836005,910781,230,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
6.685617,924187,230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.155092,930082,230,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
4.235562,1240127,230,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
5.406282,1240174,230,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
5.568216,907051,231,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
1.785458,909735,231,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
5.403949,910691,231,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
6.135192,924187,231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.595163,930082,231,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
6.287667,1240127,231,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
5.551568,1240174,231,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
1.185533,907000,235,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
2.982232,907051,235,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
2.323982,908130,235,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.636674,909735,235,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
-0.369458,910691,235,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
1.22872,910781,235,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
1.191894,924187,235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.705922,930082,235,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
2.910132,1240127,235,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
4.676974,1240174,235,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
3.890188,907000,249,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
4.241316,907051,249,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
2.888055,908130,249,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.780634,909735,249,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
3.076362,910691,249,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
1.702814,910781,249,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
3.577323,924187,249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.619014,930082,249,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
2.464297,1240127,249,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
3.87329,1240174,249,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
0.457914,907000,252,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
2.962606,907051,252,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
0.618645,908130,252,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.521955,909735,252,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
-1.746574,910691,252,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
-1.324135,910781,252,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
1.080414,924187,252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
